file,n,m,weighted,opt,algo,con,run,rec,del
fastestspeedrun/040-tinycycles00.wsoap,41,1680,1,2471113,gabow,0,0,0,0
fastestspeedrun/040-tinycycles00.wsoap,41,1680,1,2471113,spaghetti,0,0,0,0
fastestspeedrun/041-tinycycles01.wsoap,41,1680,1,3039592,gabow,0,0,0,0
fastestspeedrun/041-tinycycles01.wsoap,41,1680,1,3039592,spaghetti,0,0,0,0
fastestspeedrun/042-tinycycles07.wsoap,41,1680,1,3123138,gabow,0,0,0,0
fastestspeedrun/042-tinycycles07.wsoap,41,1680,1,3123138,spaghetti,0,0,0,0
fastestspeedrun/043-littlecycles03.wsoap,201,40400,1,10529746,gabow,0,2,0,0
fastestspeedrun/043-littlecycles03.wsoap,201,40400,1,10529746,spaghetti,0,8,0,0
fastestspeedrun/044-littlecycles04.wsoap,201,40400,1,11359596,gabow,0,2,0,0
fastestspeedrun/044-littlecycles04.wsoap,201,40400,1,11359596,spaghetti,0,8,0,0
fastestspeedrun/045-littlecycles05.wsoap,201,40400,1,11284903,gabow,0,2,0,0
fastestspeedrun/045-littlecycles05.wsoap,201,40400,1,11284903,spaghetti,0,8,0,0
fastestspeedrun/046-minitest_alice_jeroenkill-hand.wsoap,7,48,1,10,gabow,0,0,0,0
fastestspeedrun/046-minitest_alice_jeroenkill-hand.wsoap,7,48,1,10,spaghetti,0,0,0,0
fastestspeedrun/047-challenge_gregor-hand.wsoap,251,63000,1,1102767415,gabow,0,3,0,0
fastestspeedrun/047-challenge_gregor-hand.wsoap,251,63000,1,1102767415,spaghetti,0,10,0,0
