file,n,m,weighted,opt,algo,con,run,rec,del
konect/wikipedia_link_gan.soap,9093,185077,1,2484000025321,gabow,2,11,0,0
konect/wikipedia_link_gan.soap,9093,185077,1,2484000025321,spaghetti,1,130,0,0
konect/wikipedia_link_gd.soap,22925,362897,1,6202000081939,gabow,6,27,0,3
konect/wikipedia_link_gd.soap,22925,362897,1,6202000081939,spaghetti,2,56,0,0
konect/wikipedia_link_gl.soap,207021,7005053,1,32221000726644,gabow,109,1123,12,86
konect/wikipedia_link_gl.soap,207021,7005053,1,32221000726644,spaghetti,68,2273,0,0
konect/wikipedia_link_glk.soap,7262,347655,1,713000017310,gabow,4,19,0,0
konect/wikipedia_link_glk.soap,7262,347655,1,713000017310,spaghetti,2,113,0,0
konect/wikipedia_link_gu.soap,30408,1357781,1,3393000182225,gabow,14,93,0,5
konect/wikipedia_link_gu.soap,30408,1357781,1,3393000182225,spaghetti,8,583,0,0
konect/wikipedia_link_gv.soap,6859,157408,1,1471000023625,gabow,2,8,0,0
konect/wikipedia_link_gv.soap,6859,157408,1,1471000023625,spaghetti,1,18,0,0
konect/wikipedia_link_hak.soap,11443,438466,1,2593000043022,gabow,4,26,0,1
konect/wikipedia_link_hak.soap,11443,438466,1,2593000043022,spaghetti,3,331,0,0
konect/wikipedia_link_he.soap,387488,15466313,1,109043001168596,gabow,148,3184,24,220
konect/wikipedia_link_he.soap,387488,15466313,1,109043001168596,spaghetti,64,2348,0,0
konect/wikipedia_link_hi.soap,172112,8354344,1,50778000617584,gabow,68,599,7,47
konect/wikipedia_link_hi.soap,172112,8354344,1,50778000617584,spaghetti,38,25435,0,0
konect/wikipedia_link_hif.soap,8743,344001,1,4205000021447,gabow,3,18,0,0
konect/wikipedia_link_hif.soap,8743,344001,1,4205000021447,spaghetti,1,21,0,0
konect/wikipedia_link_hr.soap,223103,7517868,1,26414000848146,gabow,94,957,14,94
konect/wikipedia_link_hr.soap,223103,7517868,1,26414000848146,spaghetti,31,14027,0,0
konect/wikipedia_link_hsb.soap,17647,297933,1,6134000056011,gabow,4,22,0,2
konect/wikipedia_link_hsb.soap,17647,297933,1,6134000056011,spaghetti,2,40,0,0
konect/wikipedia_link_ht.soap,57015,440910,1,43923000093884,gabow,7,28,0,5
konect/wikipedia_link_ht.soap,57015,440910,1,43923000093884,spaghetti,3,62,0,0
konect/wikipedia_link_hu.soap,620400,46976613,1,133273001856354,gabow,388,6581,49,369
konect/wikipedia_link_hu.soap,620400,46976613,1,133273001856354,spaghetti,197,21067,0,0
konect/wikipedia_link_hy.soap,557612,19754553,1,323646001026355,gabow,184,2399,25,218
konect/wikipedia_link_hy.soap,557612,19754553,1,323646001026355,spaghetti,94,52974,0,0
konect/wikipedia_link_ia.soap,23989,2227964,1,7243000062978,gabow,18,125,0,3
konect/wikipedia_link_ia.soap,23989,2227964,1,7243000062978,spaghetti,11,2763,0,0
konect/wikipedia_link_id.soap,893084,39171918,1,365042002493335,gabow,354,4187,48,479
konect/wikipedia_link_id.soap,893084,39171918,1,365042002493335,spaghetti,190,785357,0,0
konect/wikipedia_link_ilo.soap,20459,1264643,1,4686000077184,gabow,12,69,0,3
konect/wikipedia_link_ilo.soap,20459,1264643,1,4686000077184,spaghetti,7,215,0,0
konect/wikipedia_link_io.soap,30963,836027,1,4270000154362,gabow,10,59,0,4
konect/wikipedia_link_io.soap,30963,836027,1,4270000154362,spaghetti,5,567,0,0
konect/wikipedia_link_is.soap,69330,1238526,1,17129000278706,gabow,18,131,1,16
konect/wikipedia_link_is.soap,69330,1238526,1,17129000278706,spaghetti,8,403,0,0
konect/wikipedia_link_it.soap,2148718,106838594,1,488283006236226,gabow,1048,26687,196,1735
konect/wikipedia_link_it.soap,2148718,106838594,1,488283006236226,spaghetti,506,86947,0,1
konect/wikipedia_link_ja.soap,1767215,84962384,1,394345005065133,gabow,907,27154,165,1534
konect/wikipedia_link_ja.soap,1767215,84962384,1,394345005065133,spaghetti,384,29637,0,1
konect/wikipedia_link_jv.soap,72364,1903777,1,17640000251420,gabow,20,144,2,13
konect/wikipedia_link_jv.soap,72364,1903777,1,17640000251420,spaghetti,9,710,0,0
konect/wikipedia_link_ka.soap,159669,5047364,1,34207000575206,gabow,56,578,9,68
konect/wikipedia_link_ka.soap,159669,5047364,1,34207000575206,spaghetti,55,23593,0,0
konect/wikipedia_link_kk.soap,256747,15606115,1,117620000566789,gabow,115,1213,10,87
konect/wikipedia_link_kk.soap,256747,15606115,1,117620000566789,spaghetti,56,12681,0,0
konect/wikipedia_link_kn.soap,29338,340118,1,9516000109570,gabow,5,25,0,3
konect/wikipedia_link_kn.soap,29338,340118,1,9516000109570,spaghetti,2,31,0,0
konect/wikipedia_link_ko.soap,771525,30140792,1,238232002338290,gabow,274,5037,52,501
konect/wikipedia_link_ko.soap,771525,30140792,1,238232002338290,spaghetti,115,13459,0,0
konect/wikipedia_link_ku.soap,36939,842672,1,8787000143782,gabow,10,55,0,5
konect/wikipedia_link_ku.soap,36939,842672,1,8787000143782,spaghetti,4,138,0,0
konect/wikipedia_link_kv.soap,6893,218528,1,884000033116,gabow,2,12,0,0
konect/wikipedia_link_kv.soap,6893,218528,1,884000033116,spaghetti,1,189,0,0
konect/wikipedia_link_ky.soap,85008,946383,1,60914000142150,gabow,13,73,0,13
konect/wikipedia_link_ky.soap,85008,946383,1,60914000142150,spaghetti,5,411,0,0
konect/wikipedia_link_la.soap,181148,3744687,1,21398001079405,gabow,51,545,6,61
konect/wikipedia_link_la.soap,181148,3744687,1,21398001079405,spaghetti,20,1091,0,0
konect/wikipedia_link_lb.soap,64126,1418406,1,10872000217586,gabow,18,149,1,13
konect/wikipedia_link_lb.soap,64126,1418406,1,10872000217586,spaghetti,9,647,0,0
konect/wikipedia_link_lez.soap,5152,209257,1,949000015777,gabow,2,11,0,0
konect/wikipedia_link_lez.soap,5152,209257,1,949000015777,spaghetti,1,35,0,0
konect/wikipedia_link_li.soap,49127,424499,1,30207000097768,gabow,7,33,0,6
konect/wikipedia_link_li.soap,49127,424499,1,30207000097768,spaghetti,3,38,0,0
konect/wikipedia_link_lmo.soap,52207,3675812,1,9264000155792,gabow,31,229,2,10
konect/wikipedia_link_lmo.soap,52207,3675812,1,9264000155792,spaghetti,15,1301,0,0
konect/wikipedia_link_lo.soap,3734,136509,1,1052000016021,gabow,2,5,0,0
konect/wikipedia_link_lo.soap,3734,136509,1,1052000016021,spaghetti,1,24,0,0
konect/wikipedia_link_lt.soap,268144,6359440,1,45815001104374,gabow,85,947,15,125
konect/wikipedia_link_lt.soap,268144,6359440,1,45815001104374,spaghetti,34,1831,0,0
konect/wikipedia_link_lv.soap,190025,3929864,1,78882000489530,gabow,42,469,6,69
konect/wikipedia_link_lv.soap,190025,3929864,1,78882000489530,spaghetti,17,1781,0,0
konect/wikipedia_link_map_bms.soap,14112,359062,1,6235000028732,gabow,5,23,0,1
konect/wikipedia_link_map_bms.soap,14112,359062,1,6235000028732,spaghetti,2,44,0,0
konect/wikipedia_link_mg.soap,125856,1151425,1,71605000441952,gabow,17,52,1,14
konect/wikipedia_link_mg.soap,125856,1151425,1,71605000441952,spaghetti,5,350,0,0
konect/wikipedia_link_mhr.soap,14550,241178,1,3514000062804,gabow,3,14,0,1
konect/wikipedia_link_mhr.soap,14550,241178,1,3514000062804,spaghetti,1,111,0,0
konect/wikipedia_link_mi.soap,7993,124447,1,4174000014880,gabow,1,8,0,0
konect/wikipedia_link_mi.soap,7993,124447,1,4174000014880,spaghetti,1,36,0,0
konect/wikipedia_link_min.soap,221482,910616,1,163815000561928,gabow,14,71,1,20
konect/wikipedia_link_min.soap,221482,910616,1,163815000561928,spaghetti,4,2481,0,0
konect/wikipedia_link_mk.soap,136739,5039266,1,28971000455430,gabow,57,468,6,49
konect/wikipedia_link_mk.soap,136739,5039266,1,28971000455430,spaghetti,30,29054,0,0
konect/wikipedia_link_ml.soap,131289,2255180,1,27282000651117,gabow,31,180,4,40
konect/wikipedia_link_ml.soap,131289,2255180,1,27282000651117,spaghetti,12,611,0,0
konect/wikipedia_link_mn.soap,24690,512698,1,5446000099028,gabow,7,33,0,4
konect/wikipedia_link_mn.soap,24690,512698,1,5446000099028,spaghetti,2,105,0,0
konect/wikipedia_link_mr.soap,92876,1978275,1,25767000361883,gabow,26,160,3,24
konect/wikipedia_link_mr.soap,92876,1978275,1,25767000361883,spaghetti,8,1574,0,0
konect/wikipedia_link_ms.soap,361932,28621404,1,77642001477296,gabow,213,2393,20,128
konect/wikipedia_link_ms.soap,361932,28621404,1,77642001477296,spaghetti,106,95370,0,0
konect/wikipedia_link_my.soap,43918,1244810,1,25795000089032,gabow,13,79,0,5
konect/wikipedia_link_my.soap,43918,1244810,1,25795000089032,spaghetti,7,1528,0,0
konect/wikipedia_link_myv.soap,6292,148855,1,861000026124,gabow,2,9,0,0
konect/wikipedia_link_myv.soap,6292,148855,1,861000026124,spaghetti,1,39,0,0
konect/wikipedia_link_mzn.soap,18021,1494189,1,5843000056810,gabow,14,85,0,2
konect/wikipedia_link_mzn.soap,18021,1494189,1,5843000056810,spaghetti,6,440,0,0
konect/wikipedia_link_nah.soap,10161,190982,1,2445000033183,gabow,3,11,0,1
konect/wikipedia_link_nah.soap,10161,190982,1,2445000033183,spaghetti,1,35,0,0
konect/wikipedia_link_nap.soap,15414,1008779,1,2151000031670,gabow,8,61,0,2
konect/wikipedia_link_nap.soap,15414,1008779,1,2151000031670,spaghetti,4,336,0,0
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,gabow,9,48,0,5
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,spaghetti,5,129,0,0
konect/wikipedia_link_nds_nl.soap,10451,150946,1,2167000038735,gabow,2,10,0,1
konect/wikipedia_link_nds_nl.soap,10451,150946,1,2167000038735,spaghetti,1,8,0,0
konect/wikipedia_link_ne.soap,35730,2967787,1,7881000137146,gabow,26,179,1,5
konect/wikipedia_link_ne.soap,35730,2967787,1,7881000137146,spaghetti,17,2710,0,0
konect/wikipedia_link_new.soap,100315,1907523,1,50530000375350,gabow,19,127,1,14
konect/wikipedia_link_new.soap,100315,1907523,1,50530000375350,spaghetti,8,4865,0,0
konect/wikipedia_link_nl.soap,2622231,61787523,1,944007009672317,gabow,654,14603,152,1636
konect/wikipedia_link_nl.soap,2622231,61787523,1,944007009672317,spaghetti,235,227840,0,0
konect/wikipedia_link_nn.soap,215867,3781948,1,64100000778849,gabow,46,501,9,99
konect/wikipedia_link_nn.soap,215867,3781948,1,64100000778849,spaghetti,17,942,0,0
konect/wikipedia_link_no.soap,759868,21304554,1,164999002849139,gabow,264,4230,59,490
konect/wikipedia_link_no.soap,759868,21304554,1,164999002849139,spaghetti,98,40334,0,0
konect/wikipedia_link_nso.soap,8151,463957,1,344000027068,gabow,4,27,0,0
konect/wikipedia_link_nso.soap,8151,463957,1,344000027068,spaghetti,3,250,0,0
konect/wikipedia_link_oc.soap,96202,23408674,1,12299000238759,gabow,179,1781,7,28
konect/wikipedia_link_oc.soap,96202,23408674,1,12299000238759,spaghetti,107,27303,0,0
konect/wikipedia_link_or.soap,25707,464098,1,8480000107920,gabow,5,30,0,3
konect/wikipedia_link_or.soap,25707,464098,1,8480000107920,spaghetti,3,42,0,0
konect/wikipedia_link_os.soap,20825,286760,1,8961000057126,gabow,4,20,0,2
konect/wikipedia_link_os.soap,20825,286760,1,8961000057126,spaghetti,2,28,0,0
konect/wikipedia_link_pa.soap,39142,576015,1,15074000145610,gabow,8,37,0,5
konect/wikipedia_link_pa.soap,39142,576015,1,15074000145610,spaghetti,4,175,0,0
konect/wikipedia_link_pam.soap,9505,229519,1,1673000035820,gabow,3,14,0,1
konect/wikipedia_link_pam.soap,9505,229519,1,1673000035820,spaghetti,1,28,0,0
konect/wikipedia_link_pl.soap,1688578,71942552,1,375798005285562,gabow,808,17014,149,1309
konect/wikipedia_link_pl.soap,1688578,71942552,1,375798005285562,spaghetti,434,142650,0,1
konect/wikipedia_link_pms.soap,67206,636238,1,39622000205913,gabow,10,61,0,9
konect/wikipedia_link_pms.soap,67206,636238,1,39622000205913,spaghetti,4,213,0,0
konect/wikipedia_link_pnb.soap,51898,1488183,1,16000000196944,gabow,20,116,1,8
konect/wikipedia_link_pnb.soap,51898,1488183,1,16000000196944,spaghetti,8,757,0,0
konect/wikipedia_link_ps.soap,12613,649910,1,4390000039866,gabow,6,21,0,1
konect/wikipedia_link_ps.soap,12613,649910,1,4390000039866,spaghetti,4,95,0,0
konect/wikipedia_link_pt.soap,1744529,59413250,1,498433005752943,gabow,579,12588,128,1272
konect/wikipedia_link_pt.soap,1744529,59413250,1,498433005752943,spaghetti,225,449833,0,1
konect/wikipedia_link_qu.soap,37150,1202699,1,13587000115434,gabow,17,71,0,6
konect/wikipedia_link_qu.soap,37150,1202699,1,13587000115434,spaghetti,7,183,0,0
konect/wikipedia_link_ro.soap,898244,33658034,1,430838002020105,gabow,523,3553,44,452
konect/wikipedia_link_ro.soap,898244,33658034,1,430838002020105,spaghetti,221,72554,0,0
konect/wikipedia_link_roa_tara.soap,10413,1100317,1,869000015094,gabow,10,59,0,1
konect/wikipedia_link_roa_tara.soap,10413,1100317,1,869000015094,spaghetti,6,836,0,0
konect/wikipedia_link_ru.soap,3370273,96719808,1,1283671008674684,gabow,1225,23795,269,2704
konect/wikipedia_link_ru.soap,3370273,96719808,1,1283671008674684,spaghetti,439,57110,0,1
konect/wikipedia_link_rue.soap,7611,186438,1,1390000026402,gabow,2,11,0,0
konect/wikipedia_link_rue.soap,7611,186438,1,1390000026402,spaghetti,1,33,0,0
konect/wikipedia_link_sa.soap,21629,3741562,1,7158000080765,gabow,28,275,0,3
konect/wikipedia_link_sa.soap,21629,3741562,1,7158000080765,spaghetti,13,20481,0,0
konect/wikipedia_link_sah.soap,15353,367260,1,3915000061049,gabow,5,21,0,1
konect/wikipedia_link_sah.soap,15353,367260,1,3915000061049,spaghetti,2,86,0,0
konect/wikipedia_link_scn.soap,39860,1222584,1,10942000137648,gabow,13,73,0,6
konect/wikipedia_link_scn.soap,39860,1222584,1,10942000137648,spaghetti,7,858,0,0
konect/wikipedia_link_sco.soap,64279,1461016,1,13513000229892,gabow,19,116,1,12
konect/wikipedia_link_sco.soap,64279,1461016,1,13513000229892,spaghetti,7,306,0,0
konect/wikipedia_link_se.soap,8419,268070,1,1872000025720,gabow,3,15,0,0
konect/wikipedia_link_se.soap,8419,268070,1,1872000025720,spaghetti,2,110,0,0
konect/wikipedia_link_sh.soap,3924148,110189232,1,3428746001509783,gabow,848,9467,84,1292
konect/wikipedia_link_sh.soap,3924148,110189232,1,3428746001509783,spaghetti,434,513946,0,1
konect/wikipedia_link_si.soap,23205,220067,1,7162000093313,gabow,4,14,0,2
konect/wikipedia_link_si.soap,23205,220067,1,7162000093313,spaghetti,2,25,0,0
konect/wikipedia_link_simple.soap,185199,5282905,1,37517000707227,gabow,60,573,9,70
konect/wikipedia_link_simple.soap,185199,5282905,1,37517000707227,spaghetti,30,8979,0,0
konect/wikipedia_link_sk.soap,290723,7882891,1,47070001115715,gabow,90,1172,16,121
konect/wikipedia_link_sk.soap,290723,7882891,1,47070001115715,spaghetti,33,58333,0,0
konect/wikipedia_link_sl.soap,228196,8412046,1,47812000893056,gabow,110,1020,12,91
konect/wikipedia_link_sl.soap,228196,8412046,1,47812000893056,spaghetti,59,5107,0,0
konect/wikipedia_link_so.soap,7367,132369,1,1533000028345,gabow,2,7,0,0
konect/wikipedia_link_so.soap,7367,132369,1,1533000028345,spaghetti,1,4,0,0
konect/wikipedia_link_sq.soap,97072,2587866,1,25735000353058,gabow,29,198,3,20
konect/wikipedia_link_sq.soap,97072,2587866,1,25735000353058,spaghetti,13,4488,0,0
konect/wikipedia_link_sr.soap,3174746,142760084,1,2364167002931285,gabow,1378,10825,102,1494
konect/wikipedia_link_sr.soap,3174746,142760084,1,2364167002931285,spaghetti,818,1491054,0,35
konect/wikipedia_link_su.soap,43135,1293032,1,19039000074085,gabow,13,87,0,5
konect/wikipedia_link_su.soap,43135,1293032,1,19039000074085,spaghetti,7,1436,0,0
konect/wikipedia_link_sv.soap,6100575,112848818,1,2688210026051964,gabow,1286,32842,247,3728
konect/wikipedia_link_sv.soap,6100575,112848818,1,2688210026051964,spaghetti,517,918104,0,1
konect/wikipedia_link_sw.soap,58759,1135914,1,12216000256585,gabow,16,89,1,10
konect/wikipedia_link_sw.soap,58759,1135914,1,12216000256585,spaghetti,7,285,0,0
konect/wikipedia_link_ta.soap,152441,8249723,1,46883000502683,gabow,65,722,8,60
konect/wikipedia_link_ta.soap,152441,8249723,1,46883000502683,spaghetti,31,5465,0,0
konect/wikipedia_link_te.soap,93496,3023306,1,11972000326777,gabow,32,264,4,26
konect/wikipedia_link_te.soap,93496,3023306,1,11972000326777,spaghetti,13,3987,0,0
konect/wikipedia_link_tg.soap,110884,5721822,1,56552000214986,gabow,50,387,3,22
konect/wikipedia_link_tg.soap,110884,5721822,1,56552000214986,spaghetti,24,7514,0,0
konect/wikipedia_link_th.soap,266788,6111112,1,74742000950718,gabow,74,686,12,125
konect/wikipedia_link_th.soap,266788,6111112,1,74742000950718,spaghetti,26,6331,0,0
konect/wikipedia_link_tk.soap,5895,173543,1,818000019654,gabow,2,10,0,0
konect/wikipedia_link_tk.soap,5895,173543,1,818000019654,spaghetti,1,100,0,0
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,gabow,31,170,3,45
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,spaghetti,12,1095,0,0
konect/wikipedia_link_tr.soap,544288,15245724,1,172186001546263,gabow,160,2191,34,317
konect/wikipedia_link_tr.soap,544288,15245724,1,172186001546263,spaghetti,58,6520,0,0
konect/wikipedia_link_tt.soap,135986,5055147,1,61273000377767,gabow,46,397,4,35
konect/wikipedia_link_tt.soap,135986,5055147,1,61273000377767,spaghetti,23,6776,0,0
konect/wikipedia_link_uk.soap,1201157,60335162,1,276502003925646,gabow,522,10640,92,835
konect/wikipedia_link_uk.soap,1201157,60335162,1,276502003925646,spaghetti,225,51069,0,0
konect/wikipedia_link_ur.soap,331412,8410009,1,192653000751787,gabow,105,728,8,110
konect/wikipedia_link_ur.soap,331412,8410009,1,192653000751787,spaghetti,59,2041,0,0
konect/wikipedia_link_uz.soap,439264,4365875,1,326928000528025,gabow,56,323,9,112
konect/wikipedia_link_uz.soap,439264,4365875,1,326928000528025,spaghetti,24,2592,0,0
konect/wikipedia_link_vec.soap,17494,310348,1,5941000046360,gabow,5,19,0,2
konect/wikipedia_link_vec.soap,17494,310348,1,5941000046360,spaghetti,3,42,0,0
konect/wikipedia_link_vi.soap,1372476,52447351,1,758876003680640,gabow,416,7422,46,525
konect/wikipedia_link_vi.soap,1372476,52447351,1,758876003680640,spaghetti,270,453900,0,0
konect/wikipedia_link_vls.soap,9934,138139,1,1828000039388,gabow,2,9,0,1
konect/wikipedia_link_vls.soap,9934,138139,1,1828000039388,spaghetti,1,17,0,0
konect/wikipedia_link_vo.soap,242015,1003020,1,185837000329527,gabow,25,124,2,47
konect/wikipedia_link_vo.soap,242015,1003020,1,185837000329527,spaghetti,7,254,0,0
konect/wikipedia_link_wa.soap,28983,187378,1,4169000163676,gabow,5,16,0,4
konect/wikipedia_link_wa.soap,28983,187378,1,4169000163676,spaghetti,2,8,0,0
konect/wikipedia_link_war.soap,2090188,40719997,1,822429010642424,gabow,411,3223,50,510
konect/wikipedia_link_war.soap,2090188,40719997,1,822429010642424,spaghetti,186,385962,0,0
konect/wikipedia_link_xal.soap,2594,235110,1,642000008101,gabow,2,12,0,0
konect/wikipedia_link_xal.soap,2594,235110,1,642000008101,spaghetti,2,175,0,0
konect/wikipedia_link_xmf.soap,15588,421227,1,3748000052957,gabow,4,23,0,2
konect/wikipedia_link_xmf.soap,15588,421227,1,3748000052957,spaghetti,2,333,0,0
konect/wikipedia_link_yi.soap,25225,724027,1,7324000083243,gabow,8,32,0,3
konect/wikipedia_link_yi.soap,25225,724027,1,7324000083243,spaghetti,3,76,0,0
konect/wikipedia_link_yo.soap,40802,1083363,1,20095000080405,gabow,12,61,0,5
konect/wikipedia_link_yo.soap,40802,1083363,1,20095000080405,spaghetti,6,430,0,0
konect/wikipedia_link_zh.soap,1786183,74396574,1,487300005729329,gabow,770,10114,133,1217
konect/wikipedia_link_zh.soap,1786183,74396574,1,487300005729329,spaghetti,409,106375,0,1
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,gabow,70,538,12,143
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,spaghetti,27,12619,0,0
konect/wikipedia_link_zh_yue.soap,110615,1828994,1,40620000356323,gabow,25,196,2,28
konect/wikipedia_link_zh_yue.soap,110615,1828994,1,40620000356323,spaghetti,8,738,0,0
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,gabow,28,113,2,10
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,spaghetti,6,25,0,0
konect/wikispeedia.soap,4180,348129,1,395000008479,gabow,4,10,0,0
konect/wikispeedia.soap,4180,348129,1,395000008479,spaghetti,2,9,0,0
konect/wiki_talk_ar.soap,1095525,2935330,1,69010304101,gabow,92,132,7,28
konect/wiki_talk_ar.soap,1095525,2935330,1,69010304101,spaghetti,13,4747,0,0
konect/wiki_talk_bn.soap,83522,197783,1,105000837764,gabow,7,9,0,1
konect/wiki_talk_bn.soap,83522,197783,1,105000837764,spaghetti,1,10,0,0
konect/wiki_talk_br.soap,1022,11394,1,126000006120,gabow,0,0,0,0
konect/wiki_talk_br.soap,1022,11394,1,126000006120,spaghetti,0,0,0,0
konect/wiki_talk_ca.soap,79210,405284,1,122000571289,gabow,10,13,0,2
konect/wiki_talk_ca.soap,79210,405284,1,122000571289,spaghetti,3,7,0,0
konect/wiki_talk_cy.soap,2063,10174,1,136000015757,gabow,0,0,0,0
konect/wiki_talk_cy.soap,2063,10174,1,136000015757,spaghetti,0,0,0,0
konect/wiki_talk_de.soap,505469,5060701,1,22596003421093,gabow,82,202,8,34
konect/wiki_talk_de.soap,505469,5060701,1,22596003421093,spaghetti,23,700,0,0
konect/wiki_talk_el.soap,39668,203794,1,301000318119,gabow,5,6,0,1
konect/wiki_talk_el.soap,39668,203794,1,301000318119,spaghetti,2,17,0,0
konect/wiki_talk_en.soap,2859575,22182072,1,128782021331220,gabow,389,1223,48,264
konect/wiki_talk_en.soap,2859575,22182072,1,128782021331220,spaghetti,100,620,0,0
konect/wiki_talk_eo.soap,7254,44473,1,230000056888,gabow,1,1,0,0
konect/wiki_talk_eo.soap,7254,44473,1,230000056888,spaghetti,0,3,0,0
konect/wiki_talk_es.soap,476466,2868092,1,5880003292435,gabow,72,113,4,23
konect/wiki_talk_es.soap,476466,2868092,1,5880003292435,spaghetti,16,558,0,0
konect/wiki_talk_eu.soap,40855,96546,1,98000415312,gabow,3,4,0,0
konect/wiki_talk_eu.soap,40855,96546,1,98000415312,spaghetti,0,15,0,0
konect/wiki_talk_fr.soap,1409541,5263099,1,2488012955859,gabow,155,354,12,62
konect/wiki_talk_fr.soap,1409541,5263099,1,2488012955859,spaghetti,25,152,0,0
konect/wiki_talk_gl.soap,7921,67766,1,137000049317,gabow,1,1,0,0
konect/wiki_talk_gl.soap,7921,67766,1,137000049317,spaghetti,0,6,0,0
konect/wiki_talk_ht.soap,405,1569,1,45000002493,gabow,0,0,0,0
konect/wiki_talk_ht.soap,405,1569,1,45000002493,spaghetti,0,0,0,0
konect/wiki_talk_it.soap,862215,3696657,1,1261007696759,gabow,73,194,7,40
konect/wiki_talk_it.soap,862215,3696657,1,1261007696759,spaghetti,15,510,0,0
konect/wiki_talk_ja.soap,394529,1231930,1,1668003575352,gabow,34,58,2,13
konect/wiki_talk_ja.soap,394529,1231930,1,1668003575352,spaghetti,6,55,0,0
konect/wiki_talk_lv.soap,41279,106413,1,152000405535,gabow,3,4,0,0
konect/wiki_talk_lv.soap,41279,106413,1,152000405535,spaghetti,0,4,0,0
konect/wiki_talk_nds.soap,23051,48951,1,47000238212,gabow,1,2,0,0
konect/wiki_talk_nds.soap,23051,48951,1,47000238212,spaghetti,0,1,0,0
konect/wiki_talk_nl.soap,224186,1362429,1,1368001683119,gabow,29,48,1,10
konect/wiki_talk_nl.soap,224186,1362429,1,1368001683119,spaghetti,7,75,0,0
konect/wiki_talk_oc.soap,3055,12920,1,67000028371,gabow,0,0,0,0
konect/wiki_talk_oc.soap,3055,12920,1,67000028371,spaghetti,0,0,0,0
konect/wiki_talk_pl.soap,153168,1414952,1,1903001016393,gabow,23,46,1,6
konect/wiki_talk_pl.soap,153168,1414952,1,1903001016393,spaghetti,8,122,0,0
konect/wiki_talk_pt.soap,534619,2805883,1,970003420388,gabow,66,98,4,19
konect/wiki_talk_pt.soap,534619,2805883,1,970003420388,spaghetti,13,209,0,0
konect/wiki_talk_ru.soap,449043,2119053,1,3154003816688,gabow,46,82,3,16
konect/wiki_talk_ru.soap,449043,2119053,1,3154003816688,spaghetti,12,52,0,0
konect/wiki_talk_sk.soap,41077,149808,1,248000353620,gabow,5,6,0,1
konect/wiki_talk_sk.soap,41077,149808,1,248000353620,spaghetti,1,12,0,0
konect/wiki_talk_sr.soap,102817,397882,1,124000973024,gabow,10,13,0,2
konect/wiki_talk_sr.soap,102817,397882,1,124000973024,spaghetti,3,3,0,0
konect/wiki_talk_sv.soap,119328,572331,1,1168000915848,gabow,16,21,0,3
konect/wiki_talk_sv.soap,119328,572331,1,1168000915848,spaghetti,4,12,0,0
konect/wiki_talk_vi.soap,337274,900544,1,125003331013,gabow,26,41,1,7
konect/wiki_talk_vi.soap,337274,900544,1,125003331013,spaghetti,4,142,0,0
konect/wiki_talk_zh.soap,1217366,3391174,1,911011539678,gabow,95,156,7,28
konect/wiki_talk_zh.soap,1217366,3391174,1,911011539678,spaghetti,15,34,0,0
konect/youtube-links.soap,1134886,6073835,1,189009516639,gabow,384,1460,37,346
konect/youtube-links.soap,1134886,6073835,1,189009516639,spaghetti,87,723330,0,0
konect/zhishi-all.soap,5499665,61639613,1,2040690024157786,gabow,4147,34311,386,4076
konect/zhishi-all.soap,5499665,61639613,1,2040690024157786,spaghetti,248,109415,0,1
konect/zhishi-baidu-internallink.soap,2107690,19865932,1,894472007939062,gabow,1254,9388,132,1454
konect/zhishi-baidu-internallink.soap,2107690,19865932,1,894472007939062,spaghetti,93,11466,0,0
konect/zhishi-baidu-relatedpages.soap,372841,3548601,1,137828001313147,gabow,149,660,17,124
konect/zhishi-baidu-relatedpages.soap,372841,3548601,1,137828001313147,spaghetti,36,2149,0,0
konect/zhishi-hudong-internallink.soap,1962419,16634601,1,1174756005305630,gabow,844,8972,102,1344
konect/zhishi-hudong-internallink.soap,1962419,16634601,1,1174756005305630,spaghetti,62,4530,0,0
konect/zhishi-hudong-relatedpages.soap,1635098,20454073,1,902188005130585,gabow,746,6264,90,960
konect/zhishi-hudong-relatedpages.soap,1635098,20454073,1,902188005130585,spaghetti,200,2504,0,0
